SEMAFORO,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CONDUCT_mS/cm,SDT_M_mg/L,FLUORUROS_mg/L,DUR_mg/L,COLI_FEC_NMP/100_mL,N_NO3_mg/L,AS_TOT_mg/L,CD_TOT_mg/L,CR_TOT_mg/L,HG_TOT_mg/L,PB_TOT_mg/L,MN_TOT_mg/L,FE_TOT_mg/L,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
2,SAN QUINTIN 1 (POZO UABC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.9695,30.650416,193.8,3230,2336,0.3051,1072.7199,1,0.866475,0.009,0.0029,0.0049,0.00049,0.0049,0.034,0.1389,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
2,SAN QUINTIN 3 (POZO EJIDO NVO MEXICALI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.941306,30.543055,195,1460,2076,0.3484,768.0118,1,2.648314,0.009,0.0029,0.0049,0.00049,0.0049,0.0145,0.0449,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,SAN SIMON 1 (POZO No 10 LOS PINOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.870444,30.434638,178,1120,1700,0.2978,701.7669,9,8.863363,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,SAN SIMON 3 (POZO No 4 P10 MORELOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.823889,30.486,136,,648,0.4733,293.0001,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,GOLFO DE SANTA CLARA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.492423,31.69387,194.37,2900,2714,1.2346,494.7502,1,0.15754,0.009,0.0029,0.0063,0.00049,0.0049,0.0112,0.0859,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,"LOTE NO. 3-A, COL. BOJORQUEZ",PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-115.034722,32.263333,191.235,1380,1300,0.6652,208.2851,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.0686,0.1198,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO NO. 19 CH. ELIAS,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,MEXICALI,VALLE DE MEXICALI,POZO,-115.040083,32.331944,164.065,1385,1396,0.2693,457.4937,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.1855,0.2642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,"PARCELA NO. 22, EJIDO LAGUNITAS",PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.904922,32.321953,156.75,680,604,0.6097,89.0254,1,0.02974,0.009,0.0029,0.0049,0.00049,0.0049,0.0578,0.079,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,VALLE DE SAN LUIS RIO COLORADO,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.852722,32.324167,134.805,718,632,0.6304,90.0397,4,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.0358,0.0371,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,SISTEMA DE INFILTRACION DE AGUAS RESIDUALES 1,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.814167,32.394722,438.9,1420,1450,0.19,528.7296,9,7.629346,0.009,0.0029,0.0049,0.00049,0.0049,0.4894,0.1428,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3,SISTEMA DE INFILTRACION DE AGUAS RESIDUALES 2,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.815556,32.389167,415.91,1311,1252,0.19,492.6045,1,8.329258,0.0353,0.0029,0.0049,0.00049,0.0049,1.008,1.683,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2,POZO NO. R-89 EJIDO HERMOSILLO,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,MEXICALI,VALLE DE MEXICALI,POZO,-114.905833,32.501378,206.91,2185,2978,0.2606,1410.3813,9,0.063311,0.009,0.0029,0.0049,0.00049,0.0049,1.449,1.793,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0
2,POZO SR 2-A (NORIA),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.194721,31.090335,237.215,1520,2128,0.7273,841.7229,1,1.240255,0.009,0.0029,0.0049,0.00049,0.0049,0.0028,0.045,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,POZO NO. 1  ULLOA,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,MEXICALI,VALLE DE MEXICALI,POZO,-114.780743,32.677713,217.36,608,654,0.3214,307.5316,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.3106,0.3491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,LOTE NO. 5 MZA 81 AV REVOLUCION Y CALLE TERCERA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.897222,32.475555,267.52,1745,1222,0.3839,507.8192,43,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.5545,0.4149,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
2,SAN TELMO 1 (POZO EX EJIDO SINALOA),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN TELMO,POZO,-116.016139,30.958833,173.4,2440,1642,0.261,810.4779,1,3.033256,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0333,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2,SAN TELMO 2 (POZO EJIDO DIAZ ORDAZ),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN TELMO,POZO,-116.157083,30.965888,189.72,3490,2278,0.2972,1137.5711,1,1.78816,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.1362,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1,POZO 10,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,TECATE,SAN FELIPE-PUNTA ESTRELLA,POZO,-116.6218,32.57165,277.2,1451,1096,0.4959,443.6708,4,7.082356,0.009,0.0029,0.0049,0.00049,0.0049,0.0856,0.0312,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO PB-14,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,TECATE,SAN FELIPE-PUNTA ESTRELLA,POZO,-116.58073,32.56358,334.62,1312,788,0.6894,353.6976,1,2.059611,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0256,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO NO. 2 (CASCABEL),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN FELIPE-PUNTA ESTRELLA,POZO,-114.81693,30.83374,115.47,1274,672,1.2508,240.6035,1,5.369985,0.009,0.0029,0.0099,0.00049,0.0049,0.004,0.0359,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO NO. 3,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,SAN FELIPE-PUNTA ESTRELLA,POZO,-114.77949,32.47223,177.65,1365,756,0.2686,266.1789,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.1891,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,POZO 15,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,SAN FELIPE-PUNTA ESTRELLA,POZO,-114.80636,32.44377,210.045,1970,1498,0.2882,565.752,1,0.942674,0.009,0.0029,0.0049,0.00049,0.0049,0.2317,0.0924,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1,POZO CNA 7,PACIFICO NORTE,SINALOA,CULIACAN,RIO CULIACAN,POZO,-107.42654,24.79921,317.55,1098,630.6667,0.3034,326.688,1,8.184094,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,LOMA DE RODRIGUERA,PACIFICO NORTE,SINALOA,CULIACAN,RIO CULIACAN,POZO,-107.40047,24.87168,150.015,436,234.3333,0.2805,159.36,1529,0.230189,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.056,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2,POZO CNA 197 COFRADIA NAVOLATO,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,-107.6446,24.76599,336.33,782,493.4,0.2294,286.984,41,3.40806,0.025,0.0029,0.0049,0.00049,0.0049,3.279,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,POZO CNA RC-5,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,-107.59661,24.76621,281.94,857,485.2,0.2815,263.2336,20,3.534655,0.0149,0.0029,0.0049,0.00049,0.0049,1.771,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,POZO CNA 135,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,-107.71181,24.76086,196.47,614,349.4,0.2078,221.6704,1,0.047623,0.009,0.0029,0.0049,0.00049,0.0049,0.0474,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,LAS TRANCAS,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,-107.72429,24.70395,293.04,1079,622.2,0.3618,308.7552,1,2.776422,0.02,0.0029,0.0049,0.00049,0.0049,0.584,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3,BOCA DE ARROYO (CNA-402),PACIFICO NORTE,SINALOA,MOCORITO,RIO MOCORITO,POZO,-107.97163,25.46517,559.44,3060,1970.8,0.3154,746.175,148,14.834737,0.009,0.0029,0.0049,0.00049,0.0049,1.224,0.024,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1
3,POZO CNA-159,PACIFICO NORTE,SINALOA,SALVADOR ALVARADO,RIO MOCORITO,POZO,-108.13171,25.43721,455.1,1382,825,0.4473,326.3272,1,20.525765,0.0146,0.0029,0.0049,0.00049,0.0049,0.0096,0.024,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3,POZO CNA 188,PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.19576,25.29359,369.63,1171,713.8,0.383,300.8384,73,12.944124,0.0138,0.0029,0.0049,0.00049,0.0049,0.0296,0.024,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,POZO CNA 1,PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.1502,25.36881,328.56,909,531.6,0.3088,312.7136,41,9.046731,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO #1 BASE 10,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA,POZO,-108.45831,25.56787,183.15,710,394.6,0.19,248.725,1,0.130182,0.009,0.0029,0.0049,0.00049,0.0049,0.8283,0.0285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,POZO CNA EL VARAL,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA,POZO,-108.4194,25.6375,357.42,2830,1850.6,0.2437,927.2468,20,7.966361,0.009,0.0029,0.0049,0.00049,0.0049,1.96,0.3391,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
2,LA ENTRADA,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA,POZO,-108.579,25.5882,146.52,2052,1400.4,0.2573,437.756,10,1.027339,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO CNA-350 BOCA DE ARROYO,PACIFICO NORTE,SINALOA,EL FUERTE,RIO FUERTE,POZO,-108.74541,26.3226,238.65,624,427.2,0.4279,216.8882,1872,6.253069,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2,POZO 12 LAS QUINTAS,PACIFICO NORTE,SINALOA,AHOME,RIO FUERTE,POZO,-109.20195,25.91714,160.95,393,252.2,0.3793,155.2044,171,0.94495,0.0117,0.0029,0.0049,0.00049,0.0049,0.4764,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,"EL DORADO, LA CRUZ DE NAVITO",PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO,POZO,-107.32762,24.34763,187.245,526,374.3333,0.2113,219.12,20,4.704914,0.009,0.0029,0.0049,0.00049,0.0049,0.2667,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3,QUILA,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO,POZO,-107.21882,24.4151,286.89,783,486,0.5687,258.96,1,11.134722,0.0123,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,TABALA,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO,POZO,-107.09189,24.44365,179.82,549,316,0.3377,181.272,1,3.510649,0.009,0.0029,0.0049,0.00049,0.0049,0.0029,0.0266,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EL LIMONCITO,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.77659,23.93004,191.84,440,251.8,0.2279,160.299,1,0.107417,0.009,0.0029,0.0049,0.00049,0.0049,0.0041,0.0765,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EL ROBLE,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.81741,23.92107,213.64,564,310.8,0.19,207.795,345,2.891329,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0563,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EJIDO LA CRUZ,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.92464,23.89952,299.75,966,618.4,0.3239,314.661,10,1.445161,0.009,0.0029,0.0049,0.00049,0.0049,0.0163,0.0726,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,EJIDO DIMAS,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.76889,23.73324,111,312,190.4,0.2788,129.337,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.4709,0.2155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,PIAXTLA DE ABAJO,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.65798,23.83393,106.56,316,190.6,0.3711,105.4594,134,2.533987,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SAN IGNACIO,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.41753,23.94078,91.02,256,164,0.416,83.5716,1,1.011458,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO CNA 82,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.23798,23.32884,89.38,240,151.6,0.2155,77.181,432,2.098272,0.009,0.0029,0.0049,0.00049,0.0049,0.0015,0.0678,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,WALAMO (CNA-013),PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.24055,23.14434,104.64,300,204,0.2901,93.013,1,0.019,0.009,0.0029,0.0049,0.00049,0.0049,0.6948,1.277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,POZO VILLA UNION,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.22059,23.19806,219.09,605,338,0.5413,164.257,1,0.022059,0.009,0.0029,0.0049,0.00049,0.0049,0.8637,0.2598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3,POZO CNA 03,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.2584,23.12525,211.46,859,613,0.4287,182.068,374,0.019,0.0716,0.0029,0.0049,0.00049,0.0049,1.568,2.363,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
3,POZO CNA 221,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA,POZO,-108.34293,25.73292,283.05,1113,658.2,0.3216,354.1844,1658,5.54429,0.009,0.0029,0.0049,0.00049,0.0049,0.0105,0.0352,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2,POZO CNA-264 (ALHUEY),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.13493,25.37833,327.45,1193,677.6,0.19,342.4016,1,2.153577,0.009,0.0029,0.0049,0.00049,0.0049,0.3199,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3,POZO CNA-268 (AGUSTINA RAMIREZ),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.15846,25.31937,277.5,1929,1111.4,0.19,603.656,24196,6.559712,0.009,0.0029,0.0049,0.00049,0.0049,0.0026,0.0575,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1,SAN ANTONIO - (SINALOA),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.161147,25.365346,263.07,664,392.4,0.2716,225.6288,41,8.17552,0.01,0.0029,0.0049,0.00049,0.0049,0.0022,0.0288,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO SAN LORENZO CACAOTEPEC,PACIFICO SUR,OAXACA,SAN LORENZO CACAOTEPEC,VALLES CENTRALES,POZO,-96.80786,17.13487,165,757,562,0.533,326,1,0.032,0.009,0.0029,0.10975,0.00114,0.0049,0.08216,0.0416,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
3,POZO HUITZO,PACIFICO SUR,OAXACA,SAN PABLO HUITZO,VALLES CENTRALES,POZO,-96.88211,17.28417,203.3,405,348,0.956,222,1,3.16,0.009,0.0029,0.13874,0.00121,0.0049,0.00259,2.69699,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
3,2025-T8 SAP UNION ZAPATA,PACIFICO SUR,OAXACA,SAN PABLO VILLA DE MITLA,VALLES CENTRALES,POZO,-96.4101,16.917,367,1193,270,0.46,306,1,0.019,0.0138,0.0029,0.09208,0.00064,0.0049,1.17872,0.19279,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
2,POZO LA LUZ 5. CODIPSA 37,PACIFICO SUR,OAXACA,VILLA DE TUTUTEPEC,CHACAHUA,POZO,-97.59158,16.11369,128,337,213,0.19,134,1,0.019,0.009,0.0029,0.02276,0.00049,0.0049,0.5691,3.65901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3,POZO No. 47 Codipsa 28 MAGDALENA ZAHUATLAN,PACIFICO SUR,OAXACA,MAGDALENA ZAHUATLAN,NOCHIXTLAN,POZO,-97.243556,17.393722,289,651,389,3.963,316,1,0.263,0.009,0.0029,0.08853,0.00049,0.0049,0.01869,0.94292,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
3,POZO EL SAUZ,PACIFICO SUR,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,RIO VERDE-EJUTLA,NORIA,-96.7519,16.5169,280,428,280,0.19,198,1,2.8,0.009,0.0029,0.1074,0.00101,0.00596,0.00504,0.0546,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,SANTA LUCIA OCOTLAN,PACIFICO SUR,OAXACA,SANTA LUCIA OCOTLAN,VALLES CENTRALES,POZO,-96.67775,16.736547,275,396,508,0.58,330,1,2.093,0.009,0.0029,0.00863,0.00076,0.0049,0.0014,0.03124,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,MAGDALENA OCOTLAN,PACIFICO SUR,OAXACA,MAGDALENA OCOTLAN,VALLES CENTRALES,POZO,-96.710403,16.707683,265,648,454,0.72,316,1,0.312,0.009,0.0029,0.01487,0.00049,0.0049,0.0014,0.0471,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,SAN JOSE DEL PROGRESO,PACIFICO SUR,OAXACA,SAN JOSE DEL PROGRESO,VALLES CENTRALES,POZO,-96.685436,16.686089,180,460,494,0.482,238,1,0.019,0.009,0.0029,0.01417,0.00167,0.0049,0.2921,0.79115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3,OCOTLAN DE MORELOS,PACIFICO SUR,OAXACA,OCOTLAN DE MORELOS,VALLES CENTRALES,POZO,-96.677381,16.794025,215,652,446,0.338,272,1,2.876,0.009,0.0029,0.15094,0.00151,0.00709,0.01923,0.48063,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1,SAN MARTIN LOS CANSECO,PACIFICO SUR,OAXACA,SAN MARTIN DE LOS CANSECOS,RIO VERDE-EJUTLA,POZO,-96.73783,16.65004,315,766,510,0.493,376,1,4.696,0.009,0.0029,0.01647,0.00049,0.0049,0.0014,0.04238,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,LAGUNA CHABELA,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,CENOTE,-87.61132,20.66138,246.39,1206,791,1.3247,538.79,40,3.138,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0483,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,OTOCH MA AX YETEL KOOH 2,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,CENOTE,-87.63874,20.65032,179.54,1257,821,0.877,493.4,40,5.4062,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0585,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO 1 DEL SISTEMA DE AGUA POTABLE CHEMAX,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,POZO,-87.93813,20.65104,131.79,1962,1288,0.9985,41.45,1,5.022,0.2001,0.0029,0.1099,0.00049,0.0049,0.0032,0.1642,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1,"POZO UADY (BEBIDAS PURIFICADAS DEL SURESTE, S.A. DE C.V. AGUAS ARRIBA)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.64454,21.04919,233.98,961,645,0.19,112.5,1,3.7105,0.009,0.0029,0.0049,0.00049,0.0049,0.00381,0.173,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,"POZO LAS AMERICAS II (BEBIDAS PURIFICADAS DEL SURESTE, S.A. DE C.V.)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.64467,21.0673,315.15,1184,796,1.14,592.08,1,0.1005,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.1177,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2,POZO 13 DE LA PLANTA MERIDA III DE LA JAPAY,PENINSULA DE YUCATAN,YUCATAN,TIXPEHUAL,PENINSULA DE YUCATAN,POZO,-89.50298,20.97083,210.1,1201,801,0.19,398.67,1,1.0689,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.3619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3,POZO 6 DE LA PLANTA TEMOZON NORTE DE LA JAPAY,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.61706,21.06234,291.28,1092,721,2.7975,493.4,1,0.2331,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.1096,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2,COSGAYA,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.7046,21.09699,238.75,2455,1618,0.19,501.29,1,0.1082,0.009,0.0029,0.0049,0.00049,0.0049,0.0191,0.1921,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1,"KOMCHEN (HARINERA DE YUCATAN, S.A. DE C.V. AGUAS ABAJO)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.66156,21.10331,193.87,1896,1284,0.4952,402.61,1,3.9073,0.009,0.0029,0.0172,0.00049,0.0049,0.00179,0.0723,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SANTA MARIA YAXCHE,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.63533,21.11674,186.23,1195,803,0.19,78.94,1,0.1064,0.009,0.0029,0.0049,0.00049,0.0049,0.0041,0.26496,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,"POZO 25 (HARINERA DE YUCATAN, S.A. DE C.V. AGUAS ABAJO)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.63902,21.10537,192.91,824,578,0.19,205.25,1,4.4302,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,DZITYA,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,CENOTE,-89.69169,21.06721,181.45,610,496,0.19,365.12,90,0.1149,0.009,0.0029,0.0049,0.00049,0.0049,0.0169,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO 1 DE SIERRA PAPACAL,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.73847,21.12627,218.7,2362,1544,0.19,475.64,1,0.0661,0.009,0.0029,0.0049,0.00049,0.0049,0.0079,0.17965,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO 1 DEL SISTEMA DE AGUA POTABLE ESPITA,PENINSULA DE YUCATAN,YUCATAN,ESPITA,PENINSULA DE YUCATAN,POZO,-88.29481,21.007819,360.04,999,623,0.19,552.61,1,4.1904,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0469,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
